time/ms;on
390341;1
391444;0
391999;1
392356;0
392550;1
392827;0
393557;1
394467;0
395536;1
396022;0
397023;1
398110;0
398329;1
398595;0
399631;1
399766;0
400871;1
402067;0
402311;1
403204;0
404220;1
404830;0
405128;1
406253;0
407222;1
407389;0
408427;1
409141;0
409586;1
410645;0
410821;1
411340;0
412220;1
413419;0
413699;1
414254;0
414951;1
416015;0
416836;1
416959;0
417173;1
417828;0
418263;1
419378;0
420364;1
421317;0
422068;1
423043;0
424169;1
424271;0
424493;1
424943;0
425338;1
425477;0
425987;1
426590;0
427721;1
428039;0
429192;1
429627;0
430306;1
430963;0
431437;1
431566;0
432690;1
433420;0
433890;1
434964;0
435519;1
436346;0
437099;1
438228;0
438763;1
439901;0
440552;1
441348;0
442322;1
443117;0
443856;1
444203;0
445246;1
446060;0
446819;1
447060;0
447319;1
447721;0
448624;1
449356;0
450242;1
450822;0
451460;1
452616;0
453157;1
453712;0
454620;1
455106;0
455246;1
456125;0
457038;1
457945;0
458112;1
458614;0
459099;1
459325;0
460474;1
460648;0
461458;1
462505;0
463430;1
463649;0
464842;1
465428;0
466442;1
467223;0
467455;1
468024;0
468993;1
469874;0
470421;1
471594;0
472439;1
473371;0
474138;1
474402;0
474939;1
475657;0
475852;1
476143;0
477129;1
477407;0
477760;1
478600;0
479161;1
480265;0
481376;1
482164;0
482445;1
482810;0
483158;1
484125;0
484619;1
485440;0
485808;1
486997;0
487991;1
488647;0
489674;1
489822;0
490806;1
491015;0
491693;1
492461;0
492631;1
493035;0
494133;1
495322;0
495758;1
496594;0
497317;1
498141;0
498267;1
499001;0
499532;1
500013;0
500594;1
500797;0
501655;1
502383;0
502499;1
503199;0
503634;1
503939;0
504760;1
505539;0
506186;1
507296;0
507921;1
508883;0
509981;1
511174;0
511942;1
513027;0
513801;1
514195;0
514914;1
515780;0
516559;1
517030;0
518123;1
518896;0
519422;1
519683;0
520392;1
521275;0
521647;1
521877;0
522324;1
523039;0
523249;1
524108;0
524226;1
524867;0
525194;1
525824;0
526390;1
527341;0
528026;1
529209;0
530016;1
530721;0
531890;1
532909;0
533886;1
534869;0
535954;1
536646;0
536991;1
537313;0
538157;1
538964;0
539645;1
540413;0
541385;1
542070;0
542709;1
543469;0
543637;1
543777;0
544873;1
546008;0
547007;1
547529;0
548589;1
549481;0
550363;1
551074;0
551999;1
553151;0
554286;1
554858;0
556001;1
556529;0
556953;1
558058;0
559209;1
559312;0
559570;1
560305;0
561426;1
561561;0
561888;1
563004;0
563889;1
564335;0
564598;1
565256;0
565589;1
566371;0
567375;1
568136;0
569097;1
569471;0
569659;1
570294;0
570540;1
571177;0
571675;1
572160;0
572274;1
572744;0
573880;1
574628;0
575216;1
576241;0
576814;1
577328;0
578047;1
578448;0
579609;1
579841;0
580123;1
581172;0
582289;1
583172;0
583511;1
583891;0
584964;1
585629;0
586614;1
587056;0
587220;1
588077;0
588535;1
589133;0
589403;1
589671;0
590294;1
591454;0
591632;1
592079;0
592239;1
592632;0
593635;1
594466;0
595392;1
596180;0
597032;1
597699;0
598876;1
599089;0
600021;1
600222;0
600422;1
600622;0
600822;1
601022;0
601222;1
601422;0
601622;1
601822;0
605022;1
606154;0
607079;1
608056;0
608608;1
608918;0
609644;1
609946;0
611141;1
611842;0
612798;1
613093;0
614233;1
615124;0
616099;1
616549;0
617286;1
617838;0
618807;1
619000;0
619841;1
620961;0
621412;1
621600;0
622619;1
623118;0
624024;1
624321;0
625230;1
626353;0
627009;1
628189;0
628650;1
629648;0
629906;1
630519;0
630777;1
631474;0
632415;1
633256;0
633841;1
634712;0
635785;1
636262;0
636425;1
637536;0
637790;1
638959;0
639810;1
640769;0
641395;1
642257;0
643287;1
644173;0
644615;1
644870;0
645646;1
646450;0
646581;1
647529;0
648633;1
649172;0
649760;1
650568;0
650757;1
650991;0
651620;1
652641;0
653163;1
653847;0
655016;1
655605;0
656285;1
657216;0
657361;1
657695;0
658807;1
659457;0
660222;1
661262;0
661864;1
662286;0
663453;1
663999;0
664798;1
665245;0
665788;1
666949;0
668082;1
669200;0
669607;1
670353;0
671437;1
672461;0
673221;1
674418;0
675070;1
675487;0
675849;1
676082;0
676859;1
677259;0
677837;1
678513;0
678993;1
679578;0
680594;1
681259;0
681876;1
682427;0
683037;1
683973;0
684959;1
685315;0
685509;1
686058;0
686200;1
687163;0
688238;1
689423;0
690389;1
691509;0
692642;1
693752;0
693967;1
694930;0
695667;1
696118;0
696760;1
697851;0
698332;1
699170;0
700300;1
700432;0
701538;1
701812;0
702382;1
703223;0
703786;1
704696;0
705668;1
706573;0
707229;1
708304;0
708473;1
709373;0
710418;1
710699;0
711726;1
712190;0
712439;1
713328;0
714090;1
714315;0
714854;1
715754;0
716025;1
716873;0
717508;1
717851;0
718245;1
719126;0
719478;1
720417;0
721144;1
721493;0
721844;1
722189;0
722767;1
723441;0
724627;1
725591;0
726423;1
727240;0
727552;1
727847;0
728998;1
729780;0
730319;1
730754;0
731810;1
732439;0
733592;1
734408;0
735453;1
736455;0
737033;1
737438;0
737637;1
738554;0
739186;1
740267;0
741393;1
742240;0
742574;1
742758;0
742874;1
743915;0
744801;1
745257;0
745625;1
746655;0
747199;1
748265;0
748788;1
749792;0
750962;1
752005;0
753145;1
753447;0
753886;1
754789;0
755632;1
755737;0
756744;1
756972;0
757806;1
758175;0
758419;1
758905;0
759891;1
760779;0
760969;1
761981;0
762219;1
762443;0
763043;1
764139;0
765265;1
766315;0
767226;1
767816;0
768346;1
768994;0
769611;1
769722;0
770045;1
770947;0
771766;1
771914;0
772684;1
773512;0
774385;1
774496;0
775587;1
776030;0
777005;1
778011;0
778739;1
778892;0
779835;1
781027;0
782038;1
782221;0
783022;1
784151;0
784286;1
785204;0
786082;1
786367;0
786757;1
787359;0
787962;1
788581;0
789612;1
790592;0
791544;1
791717;0
792745;1
793242;0
793791;1
794069;0
795048;1
795358;0
796311;1
796826;0
797169;1
797376;0
798550;1
799418;0
799550;1
800722;0
800867;1
801745;0
802866;1
803644;0
804676;1
805852;0
807041;1
807799;0
808984;1
809569;0
809836;1
809999;0
810844;1
811452;0
812074;1
813079;0
813887;1
814500;0
815551;1
815989;0
817102;1
817518;0
818298;1
819164;0
819841;1
820306;0
820901;1
821913;0
822163;1
823342;0
824441;1
824710;0
825072;1
826090;0
826197;1
826316;0
827007;1
827166;0
827928;1
828642;0
828808;1
829708;0
830030;1
830565;0
831194;1
831641;0
831819;1
832528;0
833597;1
833908;0
835073;1
835829;0
835981;1
836268;0
836552;1
837162;0
837661;1
837891;0
838505;1
839490;0
839960;1
840566;0
840866;1
841243;0
841581;1
842762;0
842913;1
843475;0
844629;1
845483;0
845614;1
845945;0
846315;1
846583;0
846768;1
847375;0
847504;1
847826;0
848505;1
848963;0
850048;1
850595;0
850827;1
851060;0
851545;1
852695;0
853409;1
853714;0
854040;1
855154;0
855685;1
856825;0
857205;1
857727;0
858871;1
859125;0
859859;1
860798;0
861918;1
862661;0
863845;1
864440;0
865332;1
866119;0
866758;1
866942;0
867741;1
868562;0
869443;1
870340;0
870707;1
871103;0
872182;1
873354;0
874490;1
875385;0
875728;1
876548;0
877455;1
878097;0
878873;1
879711;0
880384;1
880922;0
881051;1
882186;0
883195;1
884339;0
885272;1
886168;0
886912;1
887823;0
888085;1
888872;0
889451;1
889937;0
890848;1
891910;0
892664;1
893039;0
893239;1
893395;0
894088;1
894707;0
895041;1
896075;0
897073;1
897948;0
898259;1
898758;0
899107;1
899230;0
899760;1
900224;0
900424;1
900624;0
900824;1
901024;0
901224;1
901424;0
901624;1
901824;0
905024;1
905992;0
907041;1
907341;0
908467;1
909472;0
909875;1
910289;0
910783;1
911329;0
911984;1
912204;0
912862;1
913536;0
914626;1
914781;0
915955;1
916822;0
917768;1
918368;0
918772;1
919665;0
920015;1
920685;0
921637;1
922207;0
922972;1
923121;0
923651;1
924190;0
925008;1
925456;0
925797;1
926043;0
926249;1
926982;0
927773;1
927886;0
928278;1
929301;0
930487;1
930739;0
931493;1
931860;0
933041;1
933710;0
934780;1
935368;0
935635;1
936429;0
936804;1
936925;0
937768;1
938530;0
939589;1
940640;0
941484;1
942669;0
943043;1
944007;0
945115;1
946168;0
946645;1
947269;0
948177;1
948720;0
949453;1
950315;0
950624;1
950906;0
951927;1
952083;0
952944;1
953950;0
954240;1
954854;0
955680;1
956311;0
956699;1
957640;0
958172;1
958560;0
959515;1
960650;0
961488;1
961708;0
962315;1
962619;0
963725;1
964658;0
965770;1
966557;0
966739;1
967576;0
968157;1
969010;0
969132;1
969810;0
970212;1
970924;0
971460;1
972544;0
973576;1
974685;0
975690;1
976207;0
976415;1
977584;0
978048;1
978458;0
979513;1
979831;0
980636;1
981639;0
982561;1
983727;0
984152;1
984400;0
985150;1
985875;0
986826;1
987115;0
987535;1
988542;0
989530;1
990112;0
991175;1
992170;0
992560;1
993194;0
993522;1
994637;0
995594;1
995803;0
996924;1
997351;0
997475;1
997599;0
998085;1
998963;0
999537;1
1000372;0
1001559;1
1001957;0
1002485;1
1003207;0
1003587;1
1004534;0
1004686;1
1005316;0
1006308;1
1007359;0
1008437;1
1008674;0
1009479;1
1009860;0
1010660;1
1011559;0
1011834;1
1012176;0
1013123;1
1013737;0
1013885;1
1014746;0
1015802;1
1016789;0
1017174;1
1017878;0
1018158;1
1018614;0
1018867;1
1019384;0
1020175;1
1020942;0
1021067;1
1021490;0
1022510;1
1022912;0
1023200;1
1024216;0
1024488;1
1025524;0
1026235;1
1026962;0
1027367;1
1027734;0
1028019;1
1029183;0
1029673;1
1029963;0
1030490;1
1031353;0
1032476;1
1033353;0
1033625;1
1033830;0
1034818;1
1035953;0
1036171;1
1036510;0
1037384;1
1037959;0
1038990;1
1039176;0
1039943;1
1040270;0
1041036;1
1041990;0
1042363;1
1042917;0
1043352;1
1043974;0
1044429;1
1044808;0
1045819;1
1046997;0
1048169;1
1048432;0
1048604;1
1049783;0
1050499;1
1051536;0
1052148;1
1052761;0
1053009;1
1054073;0
1055166;1
1055379;0
1056196;1
1056394;0
1057102;1
1057544;0
1057670;1
1058393;0
1058882;1
1059781;0
1060221;1
1061270;0
1062341;1
1063448;0
1064014;1
1064201;0
1064661;1
1065445;0
1066123;1
1066628;0
1067261;1
1068304;0
1069094;1
1070165;0
1071228;1
1071430;0
1072485;1
1073029;0
1073663;1
1074079;0
1074204;1
1074538;0
1075485;1
1076547;0
1076852;1
1077208;0
1077694;1
1078271;0
1078882;1
1079722;0
1080501;1
1081469;0
1081606;1
1082762;0
1083730;1
1084377;0
1084594;1
1085329;0
1085506;1
1086107;0
1087046;1
1088023;0
1088616;1
1088716;0
1089454;1
1090201;0
1090624;1
1091277;0
1091673;1
1092805;0
1093489;1
1094003;0
1094793;1
1095041;0
1095439;1
1095636;0
1096054;1
1096727;0
1097293;1
1098185;0
1098954;1
1099582;0
1100155;1
1100527;0
1101162;1
1101705;0
1102397;1
1102806;0
1103687;1
1104657;0
1105807;1
1106153;0
1107323;1
1108234;0
1109244;1
1109974;0
1111165;1
1112191;0
1112668;1
1113306;0
1113744;1
1114173;0
1114751;1
1115921;0
1116541;1
1117720;0
1118331;1
1119317;0
1119951;1
1120865;0
1121198;1
1121557;0
1122015;1
1122833;0
1123658;1
1124660;0
1124889;1
1125722;0
1126889;1
1127277;0
1127966;1
1128830;0
1129277;1
1129472;0
1129787;1
1129905;0
1130570;1
1131497;0
1132425;1
1132894;0
1133412;1
1134272;0
1135301;1
1135659;0
1135814;1
1136650;0
1137178;1
1137782;0
1138683;1
1139769;0
1139875;1
1140165;0
1140778;1
1141669;0
1141802;1
1142676;0
1143357;1
1143622;0
1143985;1
1144219;0
1144648;1
1144812;0
1145166;1
1145859;0
1146280;1
1147469;0
1148197;1
1149032;0
1150001;1
1150808;0
1151787;1
1152690;0
1153410;1
1154375;0
1154550;1
1155001;0
1155144;1
1156185;0
1157358;1
1158018;0
1158761;1
1159607;0
1159771;1
1160043;0
1160313;1
1161086;0
1161475;1
1162279;0
1163465;1
1163918;0
1164598;1
1165219;0
1165492;1
1165745;0
1166349;1
1167047;0
1168179;1
1168620;0
1169142;1
1169675;0
1170856;1
1171341;0
1172010;1
1172356;0
1173450;1
1174625;0
1175770;1
1175940;0
1176819;1
1177210;0
1177658;1
1178828;0
1179925;1
1180604;0
1181572;1
1182267;0
1183277;1
1184137;0
1184376;1
1185166;0
1185611;1
1186626;0
1187325;1
1187577;0
1187896;1
1188372;0
1189038;1
1189918;0
1190153;1
1190469;0
1191433;1
1192010;0
1192464;1
1193491;0
1194391;1
1195247;0
1196018;1
1196198;0
1196357;1
1196477;0
1196977;1
1197333;0
1198235;1
1198423;0
1199467;1
1199659;0
1200021;1
1200222;0
1200422;1
1200622;0
1200822;1
1201022;0
1201222;1
1201422;0
1201622;1
1201822;0
1205022;1
1205197;0
1205978;1
1206828;0
1207474;1
1208227;0
1208820;1
1210007;0
1210715;1
1211442;0
1212143;1
1212900;0
1213505;1
1213822;0
1214013;1
1214463;0
1215104;1
1215623;0
1216325;1
1217206;0
1217345;1
1218452;0
1218674;1
1219625;0
1220212;1
1221085;0
1222050;1
1222611;0
1223296;1
1223988;0
1224437;1
1225389;0
1225789;1
1226351;0
1227018;1
1228087;0
1229162;1
1229755;0
1229992;1
1231127;0
1232091;1
1232770;0
1233850;1
1234767;0
1235353;1
1236255;0
1236816;1
1237976;0
1238154;1
1238744;0
1239582;1
1240304;0
1241101;1
1242049;0
1243138;1
1244039;0
1245187;1
1245968;0
1246621;1
1246882;0
1247742;1
1248427;0
1249565;1
1250351;0
1250936;1
1252053;0
1252797;1
1253492;0
1254618;1
1255770;0
1256140;1
1257190;0
1258360;1
1259459;0
1260453;1
1261433;0
1261688;1
1261898;0
1262891;1
1263865;0
1264167;1
1264808;0
1265291;1
1265653;0
1266005;1
1266907;0
1268036;1
1268894;0
1269765;1
1270003;0
1270179;1
1270617;0
1271659;1
1272110;0
1272647;1
1273825;0
1274563;1
1275413;0
1276215;1
1277279;0
1278420;1
1278688;0
1279226;1
1279720;0
1279922;1
1280350;0
1281323;1
1282274;0
1282765;1
1283765;0
1284690;1
1285546;0
1286220;1
1287334;0
1287600;1
1288769;0
1289854;1
1290968;0
1291860;1
1292227;0
1292685;1
1293497;0
1293836;1
1294602;0
1295681;1
1295952;0
1296802;1
1297631;0
1298677;1
1299170;0
1299911;1
1300846;0
1301995;1
1302656;0
1303749;1
1304626;0
1304766;1
1305815;0
1306539;1
1306899;0
1307381;1
1307913;0
1308973;1
1309694;0
1310010;1
1310150;0
1310682;1
1311050;0
1311934;1
1313037;0
1313181;1
1313712;0
1314841;1
1315191;0
1316219;1
1316571;0
1317272;1
1318405;0
1319125;1
1319846;0
1320612;1
1320861;0
1321850;1
1322571;0
1323425;1
1324074;0
1324846;1
1325514;0
1325770;1
1326484;0
1326914;1
1328045;0
1328689;1
1328824;0
1329995;1
1331176;0
1331441;1
1332578;0
1333306;1
1333891;0
1334910;1
1336098;0
1336388;1
1336734;0
1337165;1
1337943;0
1338983;1
1339219;0
1339481;1
1339972;0
1340382;1
1341395;0
1342172;1
1342459;0
1343429;1
1344580;0
1345626;1
1345752;0
1346016;1
1346786;0
1347364;1
1348094;0
1348371;1
1348632;0
1349794;1
1350780;0
1351638;1
1352798;0
1352994;1
1353622;0
1354218;1
1354608;0
1354932;1
1356127;0
1356250;1
1357331;0
1357491;1
1358216;0
1358892;1
1359426;0
1359621;1
1360761;0
1361296;1
1362455;0
1362806;1
1363581;0
1364565;1
1365403;0
1365929;1
1366640;0
1367539;1
1368482;0
1368995;1
1369551;0
1370181;1
1370659;0
1371648;1
1372154;0
1372323;1
1373024;0
1373751;1
1373993;0
1374160;1
1375125;0
1375601;1
1376325;0
1377443;1
1377758;0
1378382;1
1379120;0
1379393;1
1380074;0
1380844;1
1381432;0
1382358;1
1382546;0
1383670;1
1384483;0
1385489;1
1386368;0
1386786;1
1387535;0
1387760;1
1388076;0
1388555;1
1389107;0
1389259;1
1389946;0
1391024;1
1392169;0
1392450;1
1393172;0
1393971;1
1394762;0
1395636;1
1395834;0
1396139;1
1396377;0
1397565;1
1398385;0
1399513;1
1400594;0
1400777;1
1400880;0
1401238;1
1401376;0
1402440;1
1402912;0
1404052;1
1404460;0
1404743;1
1405537;0
1405976;1
1406650;0
1407215;1
1407762;0
1408599;1
1409688;0
1410301;1
1410864;0
1411028;1
1412210;0
1412665;1
1413571;0
1414202;1
1414972;0
1415616;1
1416181;0
1417039;1
1418208;0
1418884;1
1419060;0
1419937;1
1420272;0
1421167;1
1421806;0
1422871;1
1423956;0
1424266;1
1424478;0
1425482;1
1426587;0
1427606;1
1428190;0
1429331;1
1429671;0
1429963;1
1430374;0
1431429;1
1432204;0
1432647;1
1433693;0
1434600;1
1435527;0
1436564;1
1437551;0
1438599;1
1438790;0
1439022;1
1439743;0
1440730;1
1441082;0
1442240;1
1442999;0
1443198;1
1443639;0
1444822;1
1445954;0
1446696;1
1446800;0
1447275;1
1447471;0
1448272;1
1449350;0
1450451;1
1450797;0
1451425;1
1451773;0
1451981;1
1452341;0
1452547;1
1452698;0
1453764;1
1454920;0
1455795;1
1455984;0
1456851;1
1457827;0
1458675;1
1459513;0
1460669;1
1461384;0
1462017;1
1462735;0
1463419;1
1464351;0
1464929;1
1465117;0
1466137;1
1466285;0
1466765;1
1467193;0
1467737;1
1468467;0
1468716;1
1468940;0
1470074;1
1470251;0
1470777;1
1471221;0
1471753;1
1472580;0
1473202;1
1473867;0
1474503;1
1474830;0
1475781;1
1475893;0
1476622;1
1477509;0
1477843;1
1478443;0
1479071;1
1479309;0
1479957;1
1481091;0
1481243;1
1482123;0
1483251;1
1483543;0
1484368;1
1485493;0
1485952;1
1486534;0
1487049;1
1487549;0
1487930;1
1488743;0
1489104;1
1489351;0
1489619;1
1490478;0
1490939;1
1491131;0
1491311;1
1491735;0
1492049;1
1492874;0
1493599;1
1494713;0
1495088;1
1495991;0
1496098;1
1497080;0
1497614;1
1498078;0
1498882;1
1499227;0
1500006;1
1500207;0
1500408;1
1500607;0
1500807;1
1501007;0
1501208;1
1501407;0
1501607;1
1501807;0
1505007;1
1505345;0
1505880;1
1506743;0
1507821;1
1509010;0
1509701;1
1510841;0
1511027;1
1511883;0
1512027;1
1512394;0
1512695;1
1513512;0
1514342;1
1515160;0
1516278;1
1516605;0
1517288;1
1517553;0
1517745;1
1517966;0
1518519;1
1519627;0
1519844;1
1520817;0
1521117;1
1521606;0
1522520;1
1523183;0
1524076;1
1524757;0
1525184;1
1526218;0
1527355;1
1528252;0
1528770;1
1529122;0
1530121;1
1530755;0
1531577;1
1531879;0
1532625;1
1532894;0
1533520;1
1534276;0
1535173;1
1536176;0
1537309;1
1537943;0
1538381;1
1538881;0
1540001;1
1540714;0
1541699;1
1542455;0
1542921;1
1543132;0
1543280;1
1544327;0
1545188;1
1546019;0
1546381;1
1547380;0
1548261;1
1548798;0
1549501;1
1549945;0
1550957;1
1551233;0
1551859;1
1552744;0
1553170;1
1553603;0
1554619;1
1555284;0
1556448;1
1557191;0
1557650;1
1558336;0
1559280;1
1560193;0
1560782;1
1561377;0
1562395;1
1563462;0
1564504;1
1565360;0
1565481;1
1565761;0
1566880;1
1567628;0
1567790;1
1568940;0
1569174;1
1570021;0
1570573;1
1571380;0
1572073;1
1572665;0
1573237;1
1573430;0
1574425;1
1575373;0
1575966;1
1576898;0
1577061;1
1578049;0
1578382;1
1578913;0
1579776;1
1580547;0
1581547;1
1581997;0
1583024;1
1584198;0
1585327;1
1586008;0
1587115;1
1587655;0
1587912;1
1588413;0
1589202;1
1589990;0
1590110;1
1590878;0
1591251;1
1591539;0
1591879;1
1593023;0
1593994;1
1594569;0
1595197;1
1595483;0
1596061;1
1596359;0
1597195;1
1597311;0
1598509;1
1599143;0
1599499;1
1599627;0
1600623;1
1600899;0
1601164;1
1601326;0
1602243;1
1602876;0
1603649;1
1604130;0
1604959;1
1606055;0
1606986;1
1607536;0
1607857;1
1608000;0
1608213;1
1608560;0
1608681;1
1609790;0
1610361;1
1611111;0
1611669;1
1612304;0
1612929;1
1613188;0
1613867;1
1614546;0
1615459;1
1615631;0
1615849;1
1616181;0
1617376;1
1618061;0
1619255;1
1619944;0
1620911;1
1621679;0
1622218;1
1623234;0
1623652;1
1624612;0
1625418;1
1626559;0
1627316;1
1627426;0
1628554;1
1629530;0
1630650;1
1631281;0
1631705;1
1631995;0
1632578;1
1633443;0
1633786;1
1634106;0
1634242;1
1635214;0
1636290;1
1636957;0
1637980;1
1638498;0
1639290;1
1639536;0
1639937;1
1640653;0
1641541;1
1642480;0
1643638;1
1644335;0
1645100;1
1646112;0
1646776;1
1647232;0
1647754;1
1648951;0
1650142;1
1651205;0
1651805;1
1652291;0
1652645;1
1653219;0
1654127;1
1654490;0
1654681;1
1654781;0
1655659;1
1656765;0
1657173;1
1657776;0
1658878;1
1659344;0
1659949;1
1660628;0
1661364;1
1661559;0
1662270;1
1662964;0
1664145;1
1665137;0
1665694;1
1666685;0
1667519;1
1668195;0
1668718;1
1669724;0
1670116;1
1671279;0
1671893;1
1672181;0
1672751;1
1672987;0
1673378;1
1674059;0
1674972;1
1675362;0
1676545;1
1677071;0
1677909;1
1678477;0
1679046;1
1679971;0
1680713;1
1681568;0
1682073;1
1682953;0
1684024;1
1685020;0
1685353;1
1686471;0
1686946;1
1687479;0
1687951;1
1688984;0
1689553;1
1690624;0
1691326;1
1692442;0
1692702;1
1693666;0
1694848;1
1695389;0
1695544;1
1695653;0
1696767;1
1697332;0
1698019;1
1698323;0
1699431;1
1699782;0
1700785;1
1701877;0
1702595;1
1703589;0
1704002;1
1704565;0
1704756;1
1705016;0
1705614;1
1705842;0
1706844;1
1707766;0
1708595;1
